Year,Which of the following languages or technologies have you used significantly in the past year?
2013,C++
2013,"Java, jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL, PLSQL, Classic ASP"
2013,"JavaScript, jQuery, Ruby"
2013,"SQL, VBA"
2013,"Java, Objective-C, SQL"
2013,"JavaScript, Node.js, Python"
2013,"Java, PHP, SQL"
2013,"C, C++, C#, Java, jQuery, SQL"
2013,
2013,"C, Python, MEL, Hscript"
2013,
2013,
2013,
2013,"C, C++, C#"
2013,Java
2013,"C#, JavaScript, SQL, mootools"
2013,"jQuery, PHP, SQL"
2013,"C#, JavaScript, jQuery, Node.js, CoffeeScript"
2013,C#
2013,"JavaScript, Node.js, PHP"
2013,"Objective-C, JADE"
2013,Java
2013,
2013,
2013,"C++, JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,
2013,"Java, JavaScript, jQuery, SQL"
2013,"C++, C#, SQL"
2013,"C#, Java, JavaScript, PHP, SQL, groovy, lua"
2013,"Java, JavaScript, jQuery"
2013,"C, PHP, MySQL"
2013,C#
2013,
2013,Ruby
2013,"C#, jQuery, Objective-C, SQL"
2013,
2013,"Java, JavaScript, jQuery, SQL, Grails"
2013,
2013,"C, C#, Java, JavaScript, jQuery, Objective-C, Python, SQL"
2013,"C, C++"
2013,
2013,"C, C++, Java, JavaScript, Node.js, PHP, Python, Ruby, SQL"
2013,"C, JavaScript, jQuery, Python, SQL, Matlab"
2013,"C, C++"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C#, jQuery"
2013,"C#, JavaScript, jQuery, Python, SQL"
2013,"Java, shell scripting, sybase"
2013,"C#, JavaScript, jQuery"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,Ruby
2013,"Java, JavaScript, Node.js, Python, SQL"
2013,Java
2013,HTML
2013,"Java, ActionScript"
2013,"C, Java, JavaScript, jQuery, Node.js, SQL, Perl"
2013,"C, C++, Java, Objective-C"
2013,Java
2013,"Java, Objective-C"
2013,"JavaScript, jQuery, Python, Dojo"
2013,"C, C++, Python"
2013,"Python, Bash"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"Java, Flex"
2013,"JavaScript, SQL, flash actionscript :("
2013,"Java, Python"
2013,"C, C++, Java, JavaScript, PHP, SQL, bash, Groovy, XSLT"
2013,Objective-C
2013,
2013,C#
2013,
2013,
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, Python, SQL"
2013,"JavaScript, XSLT, SVG, ASP"
2013,"C, Python"
2013,"JavaScript, Node.js"
2013,"JavaScript, jQuery, Ruby"
2013,"C, JavaScript, jQuery, PHP, Python"
2013,
2013,"C#, Java, jQuery, SQL"
2013,"C, C++, Java, JavaScript, jQuery, Python"
2013,"SQL, PERL"
2013,"C++, Java, JavaScript, jQuery, PHP, HTML, CSS3, MySQL"
2013,"JavaScript, jQuery, PHP, Python, SQL, xquery"
2013,"JavaScript, Ruby, SQL, Scala"
2013,"Java, jQuery, Node.js, Objective-C, PHP, SQL"
2013,
2013,"Java, JavaScript, jQuery, Node.js, PHP, Python, SQL"
2013,"C#, JavaScript, Objective-C, SQL"
2013,"PHP, Python, SQL"
2013,Objective-C
2013,"Java, Objective-C, Ruby"
2013,
2013,"C++, JavaScript, jQuery, Python, Django"
2013,
2013,"C++, SQL, Perl, DCL, bash"
2013,"C, jQuery, PHP, Python, SQL"
2013,"JavaScript, jQuery, Python, SQL"
2013,"C#, VB"
2013,"Python, SQL"
2013,"C#, Java, JavaScript, PHP, SQL"
2013,Java
2013,"C++, R"
2013,
2013,"JavaScript, jQuery, Python"
2013,
2013,"C, JavaScript, jQuery, PHP, Python, SQL"
2013,"C#, SQL"
2013,"C, C++, Java, Objective-C, Python, SQL"
2013,"C#, JavaScript, jQuery, Objective-C, PHP, Ruby, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, JavaScript, PHP, SQL"
2013,"C#, Java, Python, SQL"
2013,
2013,"JavaScript, jQuery, PHP, SQL, Classic ASP"
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,"C++, Python, SQL"
2013,"C, Python, haskell"
2013,"C, C++, Java, JavaScript, jQuery, Python"
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,"C, C++, C#, JavaScript, jQuery, SQL"
2013,"C#, SQL"
2013,"C, Python, SQL, sh, perl, cuda"
2013,"Java, SQL"
2013,"C#, JavaScript, jQuery, Ruby, SQL"
2013,"C, JavaScript, Python"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,Java
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, Objective-C, PHP"
2013,"C#, Python, SQL"
2013,"Java, Scala"
2013,"C, C++, C#, VHDL"
2013,"JavaScript, jQuery, Node.js, SQL, Coldfusion"
2013,"C, C++, PHP, SQL"
2013,"C++, Python"
2013,"JavaScript, jQuery, Node.js, Ruby, CoffeeScript"
2013,"Java, SQL"
2013,"C, C++, JavaScript, jQuery, Ruby"
2013,"C++, C#"
2013,"C++, Java"
2013,
2013,"C#, JavaScript, jQuery"
2013,Ruby
2013,"C++, C#, Objective-C"
2013,"C, C++, Python, Delphi"
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"JavaScript, Node.js, Ruby"
2013,
2013,"Java, JavaScript, jQuery, PHP, Python, SQL"
2013,
2013,"Java, JavaScript, SQL, Scala"
2013,"Java, JavaScript, jQuery, SQL, PL/SQL"
2013,"C, C++, jQuery, Python"
2013,"JavaScript, jQuery, Node.js, Ruby, SQL"
2013,"C#, SQL"
2013,"Java, JavaScript, jQuery, Ruby"
2013,Objective-C
2013,
2013,
2013,
2013,"Java, JavaScript, jQuery, Node.js, Objective-C, Python, Ruby, SQL"
2013,"C, C#, Python"
2013,"C#, Java, JavaScript, jQuery, PHP, Python, SQL, AngularJS"
2013,"C, C++, C#"
2013,
2013,"C++, JavaScript, Python, SQL"
2013,
2013,"Java, jQuery, Objective-C, SQL"
2013,"C#, VB.NET"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, C++, C#, Java, Python, SQL"
2013,"C++, C#, Java, JavaScript, PHP, SQL"
2013,Java
2013,"JavaScript, jQuery, Python, SQL"
2013,
2013,"Java, JavaScript, jQuery"
2013,
2013,"C++, C#"
2013,"Java, PHP, Ruby, Perl, Puppet"
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"C++, JavaScript, jQuery, PHP, Python, SQL, Bash"
2013,"C++, C#, Ruby"
2013,"C#, Java, JavaScript, jQuery, Objective-C, SQL"
2013,"C, C++, jQuery, PHP, Python"
2013,"JavaScript, jQuery, Node.js"
2013,Java
2013,"C, C++, Perl"
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,
2013,
2013,
2013,"C, C++, Assembler"
2013,"Java, JavaScript, Python, Ruby, SQL"
2013,"C, C++, C#, Java, Python"
2013,C++
2013,"C, C++, Java, PERL"
2013,"C, C++, C#, Java, JavaScript, jQuery, Node.js, SQL, Prolog, Assembly"
2013,"JavaScript, PHP, Unix"
2013,"C, C++, JavaScript, jQuery, PHP, Python"
2013,"C#, Java, JavaScript, jQuery, Node.js, PHP, Python, Ruby, SQL"
2013,"C#, Java, JavaScript, Node.js"
2013,"JavaScript, Python, SQL"
2013,
2013,"C, C++"
2013,matlab
2013,"C++, C#, Maple, PARI/GP"
2013,Java
2013,"Java, Ruby, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,"C, C++, C#, jQuery, SQL"
2013,"C#, SQL, XML"
2013,"jQuery, Ruby"
2013,"C++, C#, JavaScript"
2013,"Java, JavaScript, jQuery, Python, SQL, CoffeeScript, Backbone"
2013,"JavaScript, jQuery, Objective-C, Ruby"
2013,"Java, JavaScript"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"jQuery, Python, Ruby"
2013,"C#, JavaScript, jQuery, SQL, ASP"
2013,"C#, SQL, VBA"
2013,
2013,"C, Java"
2013,"C, JavaScript, jQuery, Python, Perl"
2013,"C, C++, Python"
2013,C
2013,"C, C++, Java, JavaScript, Objective-C, Python"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, SQL, groovy"
2013,
2013,"Python, Ruby, SQL"
2013,"C#, Python"
2013,
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C, C++, Java, JavaScript, PHP, Ruby"
2013,"JavaScript, jQuery, Objective-C, PHP, SQL"
2013,
2013,"C, C++, Python"
2013,"C, Java, Objective-C"
2013,
2013,"C, C++, JavaScript, Node.js, PHP"
2013,"C, Java, Objective-C"
2013,C
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, JavaScript, jQuery, PHP, SQL"
2013,C#
2013,"C, JavaScript, jQuery, Objective-C, Ruby, SQL, Perl"
2013,"C++, C#"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"jQuery, SQL, Perl"
2013,"Java, JavaScript, jQuery, PHP, Python"
2013,"JavaScript, jQuery, VB.net Asp.net"
2013,"C, C#"
2013,"C, Java, Ruby, SQL"
2013,
2013,
2013,"C#, SQL, PowerOn (Symitar Report Generator)"
2013,"jQuery, PHP, SQL"
2013,C#
2013,"C++, C#"
2013,
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"C, C++, JavaScript, Objective-C, PHP, SQL"
2013,"JavaScript, Python, Ruby, SQL, Perl"
2013,"C++, Java, JavaScript, jQuery, Objective-C"
2013,"C#, Java, JavaScript, jQuery, Node.js, Python, SQL"
2013,
2013,"C#, Java, JavaScript, jQuery, Node.js, PHP, Ruby"
2013,"JavaScript, jQuery, Ruby"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, Objective-C"
2013,"JavaScript, jQuery, PHP, Ruby, html5, coffescript, less"
2013,"Java, PHP, SQL, Flex"
2013,"Python, VBA"
2013,"C#, Java"
2013,"C++, Java, Clojure"
2013,
2013,"C, C++, Java"
2013,"Java, JavaScript, jQuery, PHP"
2013,"Java, Python, Ruby"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, JavaScript, jQuery, Node.js, Objective-C"
2013,Java
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, Objective-C, PHP, SQL"
2013,
2013,"C++, PHP"
2013,"JavaScript, jQuery, PHP, CSS, HTML"
2013,
2013,
2013,"C, C++, Python, Lisp, Haskell"
2013,"C++, C#, JavaScript, SQL, VB.NET"
2013,"JavaScript, Python, SQL"
2013,"C++, C#"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, Java, Python"
2013,"C#, JavaScript, jQuery, Ruby, SQL"
2013,"JavaScript, jQuery, PHP, SQL, Bash, Scala"
2013,
2013,"C, Python"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, Java, PHP, SQL"
2013,"C#, Python, SQL"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, Python"
2013,Mathematica
2013,Java
2013,"C, C++, C#, Java, JavaScript, PHP, Python, SQL"
2013,"C, C++, Python, VBA"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C, C++, Java, JavaScript, PHP"
2013,"C, C++, C#, JavaScript, jQuery, VB6, VB.NET"
2013,"C#, SQL"
2013,"Java, JavaScript, jQuery"
2013,C#
2013,"C, R"
2013,"C, C++"
2013,"JavaScript, PHP, Python, SQL, Perl"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, PHP"
2013,"Java, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"C#, SQL"
2013,"C++, C#, Java, Lua, Prolog"
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"C, C++"
2013,"C++, Java, JavaScript, jQuery, Python, Ruby"
2013,"Java, JavaScript, jQuery, Objective-C, PHP, Python, SQL, Groovy/Grails"
2013,"C, C#, Java, jQuery, Python"
2013,"Java, JavaScript, jQuery, Python, SQL, GWT"
2013,"Java, JavaScript, SQL"
2013,"C#, SQL"
2013,"C++, Java, JavaScript, jQuery, Python, Scala"
2013,
2013,"C#, Ruby, SQL"
2013,Java
2013,"JavaScript, jQuery, Node.js, PHP, Ruby, SQL"
2013,"C, Java, JavaScript, jQuery, Ruby"
2013,
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, Python, SQL"
2013,"C#, JavaScript, jQuery, Node.js, SQL, vb.net"
2013,"C, C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, FAST Search"
2013,"C, C++, JavaScript, jQuery, Node.js, PHP, Python, SQL, bash"
2013,"C, C#, Java, JavaScript"
2013,
2013,"Java, Python"
2013,"C, C++, Python, Haskell"
2013,"C++, C#, F#"
2013,"Objective-C, Python"
2013,"C#, JavaScript, jQuery"
2013,"C, C++, JavaScript, jQuery"
2013,
2013,
2013,"C++, JavaScript, jQuery, Python"
2013,"bash, make, haskell"
2013,"C, Python"
2013,Java
2013,Java
2013,
2013,"Java, JavaScript, SQL, perl, dojo"
2013,C
2013,"C, Objective-C, PHP, SQL"
2013,
2013,"C++, Python"
2013,"C#, JavaScript, jQuery, Node.js, SQL, F#"
2013,"C++, JavaScript, PHP, Python, SQL, matlab"
2013,"JavaScript, jQuery, PHP, Ruby, SQL"
2013,"Java, JavaScript, jQuery, SQL"
2013,"C, C++, Java, Python"
2013,"C#, SQL, Windows/DOS batch"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, jQuery, Ruby, SQL"
2013,
2013,"C#, Java, JavaScript, Node.js"
2013,"C++, Python"
2013,"C#, Java, JavaScript, jQuery, Objective-C, PHP, SQL, CoffeeScript"
2013,
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,"Java, JavaScript, jQuery, SQL"
2013,"C, Java, JavaScript, jQuery, Python"
2013,
2013,"Objective-C, SQL, Scala"
2013,"Java, Mathematica"
2013,"C, C++, C#, Python, SQL, F#"
2013,C++
2013,"C++, Python, R"
2013,Objective-C
2013,"Java, JavaScript, Python"
2013,"C, JavaScript, jQuery, Node.js, Ruby, SQL, MongoDB, PostgreSQL, Redis"
2013,"Java, JavaScript, jQuery, PHP, SQL"
2013,"Java, JavaScript, SQL"
2013,"JavaScript, jQuery, Objective-C, PHP, Python, SQL"
2013,"Java, JavaScript, jQuery, Ruby"
2013,"C#, JavaScript, jQuery, Python, SQL"
2013,"C, C++, JavaScript, jQuery, Node.js, PHP"
2013,"C#, JavaScript, jQuery, Objective-C, Python, SQL"
2013,
2013,"C++, C#, Java, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"Python, Perl, Common Lisp"
2013,"C#, JavaScript, jQuery, Objective-C, SQL"
2013,"C, Java"
2013,"C#, SQL, XSLT, XPath, XQuery"
2013,"C#, JavaScript, SQL, knockout"
2013,"C#, SQL, VBA"
2013,"C#, Java, JavaScript, SQL"
2013,Objective-C
2013,"Java, JavaScript, jQuery, SQL"
2013,
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, SQL"
2013,
2013,"JavaScript, jQuery, PHP"
2013,"jQuery, PHP, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, Haskell, Lua, Standard ML"
2013,"Python, Ruby"
2013,"C#, JavaScript, jQuery, Python"
2013,"Java, JavaScript, PHP, SQL"
2013,"JavaScript, jQuery, Python, SQL"
2013,"Java, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"C++, C#, JavaScript, jQuery, PHP"
2013,"C, C++, PHP, Python, SQL"
2013,"C, JavaScript, jQuery, PHP, SQL"
2013,"C++, Java"
2013,"C#, JavaScript, jQuery, Python, SQL"
2013,"C++, Java, JavaScript, jQuery, PHP, Python, SQL"
2013,
2013,"C#, SQL"
2013,"Java, JavaScript"
2013,"JavaScript, jQuery, Cold Fusion"
2013,"Java, JavaScript, jQuery, Python"
2013,vba and vb.net
2013,
2013,
2013,"Java, Python, Android if that counts"
2013,"C#, Python, SQL, F#"
2013,"C#, jQuery, SQL"
2013,
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,
2013,
2013,
2013,"C#, JavaScript"
2013,"JavaScript, jQuery, PHP, SQL"
2013,Java
2013,C#
2013,"C#, SQL"
2013,"C, C++, Java, JavaScript, Python, SQL"
2013,C#
2013,"C#, JavaScript, jQuery, Node.js, PHP, SQL"
2013,"C, C++, C#, Objective-C, Python, perl"
2013,"Java, JavaScript, jQuery, Python"
2013,
2013,"C#, Objective-C, SQL"
2013,"JavaScript, jQuery, Node.js, PHP, Python, SQL, iOS dev."
2013,"C, Java, Python, perl"
2013,Objective-C
2013,"JavaScript, jQuery, Node.js, Objective-C, Python, Haskell"
2013,"C++, C#"
2013,"C#, JavaScript, jQuery, Node.js, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C, C++, C#, Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, Objective-C, Ruby"
2013,
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,C#
2013,"Java, Python, SAS"
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, jQuery, Python"
2013,"PHP, Python, Ruby, SQL, LDAP"
2013,"C#, JavaScript, jQuery"
2013,
2013,"C, Python"
2013,
2013,"Java, Python"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, Python"
2013,"C#, Java, SQL, Delphi, XAML"
2013,
2013,"C#, JavaScript, SQL"
2013,
2013,"JavaScript, jQuery, PHP, SQL"
2013,
2013,"Java, jQuery, Node.js, Objective-C, PHP, SQL"
2013,"C#, JavaScript, Node.js, Python, SQL"
2013,"C++, C#, Java, JavaScript, PHP, SQL"
2013,
2013,"Java, JavaScript, jQuery, SQL"
2013,
2013,"Java, JavaScript, jQuery, Objective-C, Python"
2013,"C, Java, Python, sbcl"
2013,"JavaScript, jQuery, Objective-C, PHP, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, C#, JavaScript, jQuery, Objective-C, PHP, Python, Ruby, SQL"
2013,
2013,"Java, JavaScript, jQuery, Node.js, PHP, Python, Ruby, SQL"
2013,"C++, SQL, Prolog"
2013,"C#, PowerShell"
2013,"JavaScript, jQuery, PHP"
2013,"JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, scala"
2013,"C, C++"
2013,"Java, JavaScript, jQuery, ColdFusion"
2013,
2013,"C, Python"
2013,"Java, JavaScript, jQuery"
2013,"C, C++, Java, JavaScript, jQuery, Objective-C, Ruby, SQL, groovy"
2013,
2013,
2013,"JavaScript, jQuery, Node.js"
2013,
2013,"C++, C#, JavaScript, jQuery, PHP, SQL"
2013,"jQuery, PHP"
2013,
2013,"JavaScript, jQuery, SQL, VB.Net"
2013,C#
2013,"C#, SQL"
2013,"C#, Java"
2013,"Java, JavaScript, jQuery, PHP, Ruby, SQL, Haskell"
2013,"C++, Java, Erlang"
2013,"Java, JavaScript, jQuery, PHP, SQL, Java EE, Rails"
2013,"SQL, Perl"
2013,"C, C++, C#, Python, SQL, actionscript/flex"
2013,
2013,
2013,"Perl, R"
2013,"jQuery, Node.js, Objective-C, PHP"
2013,"C++, Python"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C++, C#, JavaScript, jQuery, Python, SQL"
2013,"jQuery, PHP, SQL, HTML5"
2013,"C#, JavaScript, jQuery, SQL, RequireJS"
2013,"Java, JavaScript, PHP, Python, HTML"
2013,"C, C++"
2013,"C#, JavaScript, jQuery, Objective-C, SQL"
2013,"Java, jQuery, SQL"
2013,"C++, C#, SQL, asp.net"
2013,"C, C++, JavaScript"
2013,"C#, JavaScript, jQuery, Node.js, Ruby, SQL"
2013,"Java, JavaScript, jQuery, Python, SQL, VBA"
2013,
2013,"C#, Java, JavaScript, jQuery, Objective-C"
2013,"JavaScript, jQuery, Node.js, PHP, Ruby, SQL"
2013,"JavaScript, jQuery, Node.js, PHP, SQL"
2013,
2013,"JavaScript, jQuery, PHP"
2013,"C++, JavaScript, jQuery, PHP, SQL"
2013,PHP
2013,
2013,
2013,"C, Objective-C, Python"
2013,
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,"C, C++, C#, Java, JavaScript, jQuery, Node.js, Python, SQL"
2013,"C, C#, Java, Objective-C, PHP, SQL, Delphi"
2013,"JavaScript, jQuery, PHP, Ruby, SQL"
2013,"C#, Java"
2013,"C#, jQuery, Python, SQL"
2013,"Java, JavaScript, jQuery"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,
2013,"JavaScript, jQuery, PHP"
2013,"JavaScript, jQuery, Objective-C, PHP, SQL"
2013,Python
2013,
2013,"Java, jQuery, Python, SQL"
2013,"Java, JavaScript, jQuery, PHP"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C, JavaScript, jQuery, Node.js"
2013,"C#, JavaScript, jQuery"
2013,"C++, C#, JavaScript, jQuery, PHP, SQL"
2013,"C++, SQL"
2013,"C, C++, C#, Java, JavaScript, Python, SQL"
2013,"C++, Java, JavaScript, jQuery, Python, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL, VB.Net"
2013,
2013,
2013,
2013,
2013,"C#, VBA"
2013,Python
2013,"PHP, SQL"
2013,"C, C++, C#, PHP, SQL"
2013,"JavaScript, jQuery, PHP, Python, Ruby, SQL"
2013,"C++, Java, JavaScript, jQuery, Node.js, Python"
2013,"C++, C#, JavaScript, jQuery, SQL, The list goes on and on"
2013,"Java, JavaScript, jQuery, SQL"
2013,"Java, JavaScript, jQuery, Objective-C, PHP, SQL"
2013,
2013,
2013,
2013,"C, Postscript, baby!"
2013,"C, C#, JavaScript, jQuery, Node.js, PHP, Python, SQL"
2013,"C#, SQL"
2013,
2013,
2013,"Java, JavaScript, jQuery, SQL"
2013,"C, C++, C#"
2013,"Java, SQL, Kylix"
2013,"Java, JavaScript, jQuery, Python, SQL, clojure"
2013,"C, C++, C#, SQL"
2013,C#
2013,"Python, SQL"
2013,
2013,"C#, Delphi"
2013,"C#, SQL"
2013,"C, C++, Python"
2013,
2013,"JavaScript, PHP, Ruby, SQL"
2013,"C, Objective-C, Python, Brainfuck"
2013,"Java, SQL, Actionscript"
2013,"C++, C#, Java, JavaScript, jQuery, SQL"
2013,"C, C++, C#, JavaScript, jQuery, VB.NET"
2013,"C#, JavaScript, jQuery, Node.js, SQL"
2013,"JavaScript, jQuery, Ruby, SQL"
2013,"jQuery, Python"
2013,"C++, C#, Python, SQL"
2013,Python
2013,"JavaScript, jQuery, PHP, Ruby, SQL"
2013,
2013,
2013,"Java, Ruby, SQL"
2013,"C#, Java, JavaScript, jQuery, Node.js, PHP, Python, SQL, Scala, VB.NET"
2013,"C#, JavaScript, jQuery"
2013,"Java, JavaScript, jQuery, Node.js, Objective-C, PHP, Python, Ruby, SQL, Groovy"
2013,"C, C++, Java, JavaScript, jQuery, Python, Ruby, SQL"
2013,
2013,"C#, JavaScript, jQuery, PHP, Python, Ruby, SQL"
2013,"SQL, Delphi"
2013,"C, C++, Java"
2013,"C, shell"
2013,"Java, JavaScript, jQuery"
2013,
2013,"C#, JavaScript, SQL"
2013,"Java, JavaScript, jQuery, PHP"
2013,"C, Java, Objective-C, Perl"
2013,
2013,"Java, PHP, SQL"
2013,
2013,"C#, Java, JavaScript, jQuery, SQL, VB6"
2013,"C#, Java, Delphi"
2013,"C, C++, Java, JavaScript, Python"
2013,"C, C++, C#, Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, SQL"
2013,"jQuery, Python, Ruby, SQL"
2013,"C#, JavaScript, jQuery, PHP, SQL, LINQ"
2013,
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, PHP, Python, SQL, mongodb"
2013,"C, Objective-C"
2013,"Java, JavaScript, jQuery, Python, SQL"
2013,"JavaScript, jQuery, PHP, SQL, Bash"
2013,"C#, Java, JavaScript, jQuery, PHP, Python, SQL"
2013,"Java, JavaScript, jQuery, Ruby"
2013,
2013,"JavaScript, jQuery, PHP, Python, SQL"
2013,"C, C#, Java, JavaScript, jQuery, Objective-C, SQL"
2013,
2013,Dutch
2013,"Java, jQuery, flex"
2013,"C, Java, JavaScript, PHP, Python"
2013,
2013,"C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"C#, JavaScript"
2013,Java
2013,"C, Java, Objective-C, PHP"
2013,
2013,"C++, Java"
2013,
2013,
2013,"C, C++, Java, JavaScript, PHP, Python, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,
2013,
2013,"C++, C#, Java"
2013,"JavaScript, Python"
2013,"Java, JavaScript, jQuery, PHP, Ruby, SQL"
2013,"C++, JavaScript, Perl, Haskell"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"C, C++, Pascal"
2013,"C, Python, z/Assembler"
2013,"C, C++, C#, JavaScript, jQuery, SQL"
2013,"JavaScript, jQuery, Python, SQL"
2013,"C#, f#"
2013,"C#, JavaScript, jQuery, PHP, SQL"
2013,
2013,"Java, JavaScript, jQuery, Node.js, PHP, Python, SQL"
2013,
2013,
2013,"JavaScript, jQuery, SQL, ColdFusion"
2013,"C#, Java, VB.NET"
2013,"C#, JavaScript, jQuery"
2013,"C, Java, JavaScript, jQuery, PHP, SQL"
2013,
2013,"C#, JavaScript, LISP"
2013,
2013,"Java, JavaScript, SQL, Scala, Dojo"
2013,"C, C++, Ruby, SQL, Perl"
2013,"JavaScript, jQuery, PHP, Python"
2013,"C++, C#"
2013,"Java, Python"
2013,
2013,"C, C++, C#, JavaScript, jQuery, Python"
2013,"Java, SQL"
2013,"Python, SQL"
2013,"Java, JavaScript, jQuery"
2013,
2013,"JavaScript, jQuery, PHP"
2013,C#
2013,"C, JavaScript, Python, Scheme, Haskell, OCaml, Lua"
2013,"C#, Java"
2013,C++
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, SQL"
2013,"C, C++, JavaScript, SQL, VB.NET"
2013,"Java, JavaScript, jQuery, SQL, Talend DI (ETL)"
2013,
2013,"C, C++, Java, Python, SQL, Bash"
2013,"C#, JavaScript, jQuery, SQL, ASP.NET"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, C#, JavaScript, Python, SQL"
2013,
2013,"C#, JavaScript, jQuery, Node.js, SQL"
2013,"Java, Objective-C, Python"
2013,"C#, JavaScript, jQuery, Objective-C, SQL"
2013,R
2013,"C, C++, C#, Java, JavaScript, jQuery, PHP, SQL"
2013,"C#, jQuery, SQL"
2013,"C, Java, Objective-C"
2013,"SQL, VB.Net"
2013,"Python, SQL"
2013,"JavaScript, jQuery, PHP, SQL"
2013,"Java, SQL"
2013,"C#, Java, Python, SQL, Haskell"
2013,"C#, Java, JavaScript, jQuery, SQL"
2013,"C#, Java, JavaScript, jQuery, Objective-C"
2013,"JavaScript, jQuery, Node.js, Python"
2013,"C, Java, JavaScript, Objective-C, SQL"
2013,"C, Perl, Fortran"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"Java, PHP, SQL"
2013,
2013,Java
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, C#, Java, JavaScript, jQuery, PHP, Python, Ruby, SQL"
2013,C
2013,"C#, Java, SQL"
2013,"C#, jQuery, Objective-C, SQL"
2013,"C#, JavaScript, jQuery, SQL"
2013,"C, C++, Java, Python, Delphi"
2013,"C#, JavaScript, jQuery, Node.js, Python, Verilog 2001"
2013,
2013,"C, C++, Java, Python"
2013,"C++, Java, SQL"
