Year,Which languages are you proficient in?,What Country or Region do you live in?,Which US State or Territory do you live in?,How old are you?,How many years of IT/Programming experience do you have?,How would you best describe the industry you work in?,Which best describes the size of your company?,Which of the following best describes your occupation?,How likely is it that a recommendation you make will be acted upon?,What is your involvement in purchasing? You can choose more than 1.,What types of purchases are you involved in?,"What is your budget for outside expenditures (hardware, software, consulting, etc) for 2011?",What type of project are you developing?,What operating system do you use the most?,Please rate your job/career satisfaction,"Including bonus, what is your annual compensation in USD?",Which technology products do you own? (You can choose more than one),"In the last 12 months, how much money have you spent on personal technology-related purchases? ",Which of our sites do you frequent most?
2011,actionscript 3,United States of America,Illinois,< 20,<2,Gaming,Student,Student,I run this place,"Approver, Purchaser, Check Writer",Software,"<$10,000",Web Platform,Windows 7,I enjoy going to work,Student / Unemployed,"PS3, Wii, Other gaming system",<$100,Other
2011,,United States of America,New York,20-24,41310,Web Services,,,,,,,,,,,,,
2011,"JavaScript, CSS, Python, SQL, C#, F#, VB",United States of America,Pennsylvania,30-34,11,Consulting,"Other (not working, consultant, etc.)",Web Application Developer,It's been known to happen,"Influencer, Recommender","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops",Don't know,Web Platform,Windows 7,I enjoy going to work,"$60,000 - $80,000","Android, Kindle, Blu-Ray, HDTV, Wii","$501-$1,000",Stack Overflow
2011,"Python, Ruby, C++, C",Canada,,30-34,11,Software Products,Mature Small Business (25-100),Server Programmer,Unless it's stoopid it gets done,Recommender,Software,Don't know,SaaS,Linux,I'm not happy in my job,"$20,000 - $40,000",iPhone,<$100,Stack Overflow
2011,"JavaScript, CSS, PHP, SQL, C#, C++, C",Australia,,30-34,11,Manufacturing,"Fortune 1000 (1,000+)",Desktop Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants",">$150,000",Enterprise,Mac OS X,It pays the bills,"$60,000 - $80,000","iPhone, HDTV, iPad","$501-$1,000",Stack Overflow
2011,"C#, C++, C",United States of America,Washington,30-34,41435,Software Products,"Fortune 1000 (1,000+)",Desktop Application Developer,It's been known to happen,No Involvement,,,SaaS,Windows 7,I enjoy going to work,,"HDTV, Xbox",">$3,000",Stack Overflow
2011,"Java, SQL, C++, C, Scala",United States of America,California,30-34,11,Software Products,Start Up (1-25),Server Programmer,It's been known to happen,Recommender,"User Equipment: Monitors, PCs, Laptops",Don't know,SaaS,Windows 7,So happy it hurts,"$120,000 - $140,000",,$100-$250,Stack Overflow
2011,,Germany,,30-34,11,Software Products,,,,,,,,,,,,,
2011,"JavaScript, CSS, SQL, C#",United Kingdom,,40-50,11,Web Services,"Other (not working, consultant, etc.)",Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender, Purchaser","Hardware, Servers, Software, Consultants",Don't know,Web Platform,Windows 7,It pays the bills,"$120,000 - $140,000","Regular Mobile Phone, Kindle, Blu-Ray, HDTV, Other netbook, Xbox",<$100,Stack Overflow
2011,"Java, JavaScript, CSS, Python, SQL, C#",Other Europe,,30-34,41435,Software Products,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Approver, Purchaser","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants, Other","$25,001 - $40,000",Web Platform,Windows 7,So happy it hurts,"$100,000 - $120,000","Android, Other Smart Phone, Blu-Ray, HDTV, Other netbook, PS3","$501-$1,000",Stack Overflow
2011,"JavaScript, CSS, Python, Ruby, C, Objective-C",Other Europe,,25-29,11,Software Products,Start Up (1-25),Embedded Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender, Approver, Purchaser, Check Writer","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Other","<$10,000",Mobile,Mac OS X,So happy it hurts,"$40,000 - $60,000","iPhone, Blu-Ray, HDTV, iPad, PS3",">$3,000",Stack Overflow
2011,,Other Europe,,,,,,,,,,,,,,,,,
2011,"JavaScript, Python, SQL, C, Objective-C",Canada,,35-39,11,Advertising,Start Up (1-25),Manager of Developers or Team Leader,Unless it's stoopid it gets done,"Influencer, Recommender, Purchaser","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants",">$150,000",Enterprise,Mac OS X,I enjoy going to work,"$100,000 - $120,000","iPhone, AppleTV, iPad","$2,001-$3,000",Stack Overflow
2011,"JavaScript, CSS, SQL, C#, ActionScript, Flex",United States of America,Maryland,30-34,11,Healthcare,Mature Small Business (25-100),Manager of Developers or Team Leader,Unless it's stoopid it gets done,"Influencer, Recommender","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Other",Don't know,Web Platform,Windows 7,So happy it hurts,">$140,000","iPhone, Kindle, Blu-Ray, HDTV, Other netbook, Other gaming system","$1,001-$2,000",Stack Overflow
2011,"cobol, rexx, fortran, bash",United States of America,Kansas,51-60,11,Fice / Banking,"Fortune 1000 (1,000+)",IT Staff / System Administrator,It's been known to happen,No Involvement,,,Enterprise,Linux,I enjoy going to work,"$60,000 - $80,000",Regular Mobile Phone,$251-$500,Super User
2011,"JavaScript, CSS, PHP, SQL",France,,25-29,41310,Consulting,"Other (not working, consultant, etc.)",Web Application Developer,Not in a million years,No Involvement,,,Enterprise,Mac OS X,So happy it hurts,Student / Unemployed,Other Smart Phone,<$100,Stack Overflow
2011,"SQL, C#, PowerShell",United States of America,New Jersey,30-34,11,Other,Mature Small Business (25-100),Desktop Application Developer,It's been known to happen,"Influencer, Recommender","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants","$10,001 - $25,000",Enterprise,Windows 7,It pays the bills,"$80,000 - $100,000","iPhone, HDTV, Wii, Other gaming system, Tablet PC",">$3,000",Stack Overflow
2011,"Java, JavaScript, CSS, PHP, SQL, C++, C",Australia,,40-50,11,Education,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Software, Consultants",Don't know,Web Platform,Linux,I enjoy going to work,,"iPhone, Nook, Blu-Ray, HDTV",,Stack Overflow
2011,"JavaScript, CSS, PHP, SQL, C",Australia,,20-24,41310,Web Services,Start Up (1-25),Web Application Developer,Once in a blue moon,"Influencer, Recommender",Software,Don't know,Web Platform,Mac OS X,FML,"$40,000 - $60,000","iPhone, HDTV, Xbox","$1,001-$2,000",Stack Overflow
2011,"Java, C++, C, lua, objective-c",Australia,,25-29,41310,Software Products,Student,Student,Unless it's stoopid it gets done,"Recommender, Approver, Purchaser","Hardware, Software, User Equipment: Monitors, PCs, Laptops, Other","<$10,000",Mobile,Mac OS X,I enjoy going to work,Student / Unemployed,"Kindle, HDTV, PS3, Other gaming system, iPod touch","$1,001-$2,000",Super User
2011,"SQL, C#",United Kingdom,,35-39,11,Consulting,"Fortune 1000 (1,000+)",Other,Unless it's stoopid it gets done,"Influencer, Recommender","Hardware, Software, User Equipment: Monitors, PCs, Laptops, Other",Don't know,Enterprise,Windows XP,I enjoy going to work,"$100,000 - $120,000","Android, HDTV, Wii","$1,001-$2,000",Stack Overflow
2011,"Java, JavaScript, CSS, PHP, SQL, C++, C, Perl, ccScript, shell",United States of America,Virginia,25-29,11,Other,Start Up (1-25),Server Programmer,I run this place,"Influencer, Recommender, Purchaser","Hardware, Servers, Software",Don't know,Enterprise,Linux,I enjoy going to work,"$80,000 - $100,000","Android, Other Smart Phone, Blu-Ray, HDTV, PS3, serioulsy, you want a list_",,Stack Overflow
2011,"Java, JavaScript, CSS, SQL, Objective-C, Ada",United Kingdom,,30-34,11,Software Products,Start Up (1-25),Desktop Application Developer,I run this place,"Influencer, Recommender, Approver, Purchaser, Check Writer","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Other","<$10,000",Mobile,Mac OS X,I enjoy going to work,"$80,000 - $100,000","iPhone, Blu-Ray, HDTV, iPad, Wii","$1,001-$2,000",Programmers Stack Exchange
2011,"Java, C",Russia,,20-24,<2,Software Products,Start Up (1-25),Student,Unless it's stoopid it gets done,No Involvement,,,Other,Linux,I'm not happy in my job,Student / Unemployed,"Other Smart Phone, Other gaming system",<$100,Stack Overflow
2011,"Python, SQL, C#, C++",North America (Other),,25-29,41435,Software Products,"Fortune 1000 (1,000+)",Desktop Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender",Software,Don't know,Enterprise,Windows 7,It pays the bills,"$80,000 - $100,000","Kindle, Wii",$100-$250,Stack Overflow
2011,"JavaScript, CSS, SQL, C#",Australia,,30-34,41435,Software Products,Start Up (1-25),Web Application Developer,It's been known to happen,"Influencer, Recommender, Purchaser",Software,"$10,001 - $25,000",Web Platform,Windows Vista,I enjoy going to work,,"iPhone, Kindle, AppleTV","$1,001-$2,000",Stack Overflow
2011,"Python, Ruby, C, Brainfuck",Other Europe,,20-24,41435,Software Products,Student,Desktop Application Developer,Unless it's stoopid it gets done,No Involvement,,,Other,Windows 7,I enjoy going to work,"<$20,000","Regular Mobile Phone, Samsung MP4 Player",$100-$250,Stack Overflow
2011,"Java, C#, C++, C",United States of America,Washington,25-29,41310,Gaming,"Fortune 1000 (1,000+)",Embedded Application Developer,Once in a blue moon,No Involvement,,,Other,Windows XP,I enjoy going to work,"$80,000 - $100,000","Android, Regular Mobile Phone, Blu-Ray, HDTV, Other netbook, PS3, Xbox, Wii, Other gaming system","$1,001-$2,000",Stack Overflow
2011,"JavaScript, CSS, C#, visual basic",Middle East,,25-29,41435,Web Services,Start Up (1-25),Web Application Developer,I run this place,"Recommender, Approver, Purchaser, Check Writer, I'm a Seller","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants","<$10,000",Web Platform,Windows 7,So happy it hurts,"$20,000 - $40,000",Other netbook,$251-$500,Stack Overflow
2011,,United States of America,Washington,,,,,,,,,,,,,,,,
2011,,Middle East,,,,,,,,,,,,,,,,,
2011,"C++, C",United Kingdom,,25-29,11,Other,"Other (not working, consultant, etc.)",Other,It's been known to happen,Influencer,Other,"$10,001 - $25,000",Other,Linux,I enjoy going to work,"$40,000 - $60,000",Regular Mobile Phone,<$100,Stack Overflow
2011,,Other Europe,,< 20,41435,Other,,,,,,,,,,,,,
2011,"JavaScript, SQL, C#",France,,25-29,41310,Fice / Banking,Mid Sized (100-999),Web Application Developer,It's been known to happen,Recommender,Software,"<$10,000",Web Platform,Windows XP,It pays the bills,"$40,000 - $60,000","iPhone, HDTV, Xbox","$501-$1,000",Stack Overflow
2011,"Java, JavaScript, CSS, PHP, Python, C#",United Kingdom,,20-24,41310,Web Services,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Hardware, Servers, Software","<$10,000",Web Platform,Linux,I enjoy going to work,"$20,000 - $40,000","iPhone, Blu-Ray, PS3, Xbox, Wii",$251-$500,Other
2011,"Java, JavaScript, CSS, C#",Other Europe,,25-29,41310,Consulting,"Fortune 1000 (1,000+)",Web Application Developer,Once in a blue moon,No Involvement,,,Enterprise,Windows 7,I enjoy going to work,"$20,000 - $40,000","Other Smart Phone, Wii",$100-$250,Stack Overflow
2011,"JavaScript, CSS, Ruby, SQL, C#",United States of America,Pennsylvania,30-34,11,Web Services,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender, Purchaser","Hardware, Servers, Software","$10,001 - $25,000",Web Platform,Windows 7,I enjoy going to work,">$140,000","iPhone, Kindle, HDTV, iPad, Other netbook, Xbox, Wii, Laptop, why is this not listed?","$501-$1,000",Stack Overflow
2011,"Java, JavaScript, SQL, C++, Perl",United States of America,New York,40-50,11,Web Services,Mature Small Business (25-100),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Software, User Equipment: Monitors, PCs, Laptops","<$10,000",Enterprise,Mac OS X,It pays the bills,"$100,000 - $120,000","Other Smart Phone, iPad","$2,001-$3,000",Stack Overflow
2011,"JavaScript, CSS, Perl, Powershell, vbscript",United Kingdom,,30-34,11,Fice / Banking,Mid Sized (100-999),Systems Analyst,Unless it's stoopid it gets done,"Influencer, Approver",Software,Don't know,Enterprise,Windows 7,I enjoy going to work,"$80,000 - $100,000","Android, Blackberry, Kindle, Other gaming system","$501-$1,000",Super User
2011,"JavaScript, CSS, Python, C#",United States of America,California,25-29,11,Education,Student,Web Application Developer,It's been known to happen,No Involvement,,,Web Platform,Mac OS X,I enjoy going to work,"$60,000 - $80,000","iPhone, Android, iPad, Other netbook, Wii","$501-$1,000",Stack Overflow
2011,"JavaScript, CSS, SQL, ColdFusion",United States of America,New York,25-29,41435,Web Services,Mature Small Business (25-100),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops",Don't know,Web Platform,Windows 7,I enjoy going to work,"$60,000 - $80,000","iPhone, Android, Blu-Ray, HDTV, iPad, Other netbook, PS3, Other gaming system","$501-$1,000",Stack Overflow
2011,"Java, JavaScript, CSS, PHP, Python, ActionScript",Other Europe,,25-29,11,Consulting,Student,Student,,No Involvement,,,Web Platform,Mac OS X,I enjoy going to work,,"iPhone, Xbox",,Stack Overflow
2011,"JavaScript, CSS, SQL, C#, VB, HTML",United Kingdom,,25-29,41435,Web Services,Mature Small Business (25-100),Web Application Developer,Unless it's stoopid it gets done,Recommender,Software,Don't know,Web Platform,Windows 7,I enjoy going to work,"$20,000 - $40,000","HDTV, Xbox","$501-$1,000",Stack Overflow
2011,"Java, JavaScript, CSS",Australia,,25-29,41435,Education,Mature Small Business (25-100),Desktop Application Developer,It's been known to happen,Recommender,"Software, User Equipment: Monitors, PCs, Laptops",Don't know,Other,Mac OS X,I enjoy going to work,"$40,000 - $60,000",Kindle,"$501-$1,000",Stack Overflow
2011,C#,United States of America,Georgia,40-50,11,Retail,Start Up (1-25),Desktop Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender, Approver, Purchaser","Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops",">$150,000",SaaS,Windows 7,I enjoy going to work,"$100,000 - $120,000","Android, Kindle, HDTV, Xbox, Wii",$251-$500,Stack Overflow
2011,Visual Basic,Australia,,35-39,11,Fice / Banking,"Fortune 1000 (1,000+)",Other,It's been known to happen,"Influencer, Recommender",Software,Don't know,Enterprise,Windows 7,I enjoy going to work,"$100,000 - $120,000","Android, Other gaming system, iPod Touch","$1,001-$2,000",Stack Overflow
2011,"SQL, C#",Australasia,,25-29,41435,Fice / Banking,Mature Small Business (25-100),Desktop Application Developer,It's been known to happen,"Influencer, Recommender","Software, User Equipment: Monitors, PCs, Laptops",Don't know,Enterprise,Windows 7,It pays the bills,"$60,000 - $80,000","Android, Wii",$251-$500,Stack Overflow
2011,"Java, JavaScript, CSS, Ruby, SQL, Objective-C",Australia,,20-24,41310,Foundation / Non-Profit,Mature Small Business (25-100),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender","Software, User Equipment: Monitors, PCs, Laptops",Don't know,SaaS,Mac OS X,I enjoy going to work,"$60,000 - $80,000","iPhone, HDTV, iPad, Wii",">$3,000",Stack Overflow
2011,"Java, JavaScript, CSS, PHP, Ruby, SQL, C#, C",United Kingdom,,30-34,11,Other,Start Up (1-25),Other,It's been known to happen,Influencer,"Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops",Don't know,Other,Windows XP,I'm not happy in my job,"$60,000 - $80,000","Other Smart Phone, Regular Mobile Phone",$251-$500,Stack Overflow
2011,"SQL, C#",United Kingdom,,35-39,11,Software Products,Mature Small Business (25-100),"Executive (VP of Eng, CTO, CIO, etc.)",I run this place,Approver,"Hardware, Servers, Software, User Equipment: Monitors, PCs, Laptops, Consultants","$100,001 - $150,000",Enterprise,Windows 7,So happy it hurts,">$140,000","Blackberry, Kindle, Blu-Ray, HDTV, iPad, Xbox, Wii, Other gaming system","$501-$1,000",Stack Overflow
2011,"JavaScript, CSS, SQL, C#",Australia,,35-39,11,Fice / Banking,Start Up (1-25),Web Application Developer,Unless it's stoopid it gets done,"Influencer, Recommender, Approver, Purchaser, I'm a Seller","Hardware, Servers, Software, Consultants",Don't know,Web Platform,Windows XP,So happy it hurts,">$140,000","iPhone, HDTV, AppleTV, PS3",">$3,000",Stack Overflow
2011,Java,France,,35-39,11,Fice / Banking,"Fortune 1000 (1,000+)",IT Staff / System Administrator,Once in a blue moon,No Involvement,,,Enterprise,Windows XP,I enjoy going to work,"$60,000 - $80,000","Regular Mobile Phone, Blu-Ray, HDTV",">$3,000",Stack Overflow
2011,C#,United States of America,California,30-34,41435,Software Products,Mid Sized (100-999),Server Programmer,It's been known to happen,"Influencer, Recommender","User Equipment: Monitors, PCs, Laptops",Don't know,Enterprise,Windows 7,I enjoy going to work,"$100,000 - $120,000","Regular Mobile Phone, HDTV","$501-$1,000",Stack Overflow
2011,Java,South America,,20-24,41310,Software Products,"Other (not working, consultant, etc.)",Embedded Application Developer,It's been known to happen,Purchaser,"Hardware, User Equipment: Monitors, PCs, Laptops","<$10,000",Mobile,Linux,So happy it hurts,"$20,000 - $40,000","iPhone, Android",">$3,000",Stack Overflow
