Year,Which languages are you proficient in?
2012,"Java, JavaScript, PHP, SQL, VB"
2012,"JavaScript, CSS, C#, HTML5"
2012,
2012,"Java, Objective-C, C"
2012,"JavaScript, CSS, PHP, Ruby, SQL"
2012,"JavaScript, Python, SQL, C#, ActionScript"
2012,"JavaScript, CSS, Ruby, SQL, C#, HTML5"
2012,"Java, SQL, C++, HTML5"
2012,"Python, C++, Shell, Fortran"
2012,"JavaScript, CSS, Ruby, C#, HTML5"
2012,"Java, JavaScript, CSS, Python, Ruby, C++, C, Perl"
2012,"C++, C, VB"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, Python, SQL, C#, C, HTML5, Go"
2012,"Java, JavaScript, CSS, PHP, Python, C#, C++, C"
2012,"Java, CSS, Objective-C, SQL, C#"
2012,
2012,"Java, SQL"
2012,"SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, SQL"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#, Salesforce Apex"
2012,C#
2012,
2012,"Java, JavaScript, CSS, PHP, Objective-C, Ruby, SQL, C#, C, HTML5"
2012,"Java, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, Python, SQL, C, HTML5"
2012,"Java, Python, C++, C"
2012,"C#, Maxscript"
2012,"JavaScript, CSS, SQL, C#, C++, HTML5"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"SQL, C, RPG"
2012,"JavaScript, CSS, Ruby, SQL, C#, Scala"
2012,"JavaScript, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, SQL"
2012,C#
2012,"JavaScript, CSS, PHP, Python, SQL, C#, Perl, HTML5"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, Ruby, SQL, Perl, HTML5"
2012,C#
2012,"JavaScript, CSS, Python, C, HTML5"
2012,"JavaScript, CSS, PHP, Python, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,C#
2012,"Java, JavaScript, CSS, Ruby, C++"
2012,"Java, SQL, C++"
2012,"SQL, C++"
2012,"C#, C, Visual Basic"
2012,"SQL, C#, Powershell"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, Python, Objective-C, SQL, C++, C, HTML5, go"
2012,"SQL, C#, XML, XAML"
2012,"Java, Python, C#, C++, C, Perl"
2012,"Java, JavaScript, CSS, SQL, C#, C++, HTML5"
2012,"Python, SQL, C#"
2012,"CSS, C#, HTML5"
2012,"Java, JavaScript"
2012,"Python, Objective-C, SQL, C"
2012,"Java, JavaScript, CSS, Python, SQL, C#, C++, C"
2012,"JavaScript, Ruby, HTML5"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#"
2012,"JavaScript, SQL, C#, VB.NET, F#"
2012,"SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Python, SQL"
2012,"SQL, C#"
2012,PHP
2012,C#
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, Ruby, SQL, C#, Perl"
2012,"JavaScript, CSS, C#"
2012,"CSS, PHP, HTML5"
2012,"SQL, C#, HTML5"
2012,"Java, Groovy"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5"
2012,"Java, SQL, C#, C++, C"
2012,"JavaScript, CSS, PHP, SQL, C#, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, C#, HTML5, Actionscript"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, Ruby, SQL"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,
2012,"PHP, SQL, Perl"
2012,"JavaScript, CSS, PHP, Python, SQL, C#, HTML5"
2012,"JavaScript, CSS, Ruby, SQL, HTML5"
2012,"Java, C++, C, HTML5, asm64"
2012,"Java, CSS, Objective-C, SQL, C#, erlang"
2012,"JavaScript, CSS, Python, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, HTML5, Delphi"
2012,"JavaScript, CSS, Python, SQL, HTML5, Basic"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5, ASP.net,ASp.net MVC"
2012,Java
2012,"CSS, PHP, Python, C++, C"
2012,"Java, JavaScript, CSS, PHP, SQL, C++, C, Perl, HTML5, ColdFusion"
2012,"Python, Django"
2012,"JavaScript, CSS, PHP, Python, C++, C, HTML5"
2012,PHP
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C++"
2012,"Java, PHP, Python"
2012,PHP
2012,"Java, SQL, C#, VB.NET"
2012,"Python, SQL, C#, C++, C"
2012,
2012,"JavaScript, SQL, C#, C"
2012,"Java, JavaScript, CSS, Python, SQL, C++, Perl"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"CSS, SQL, C#"
2012,"Java, JavaScript, CSS, Python, Objective-C, Ruby, C, HTML5"
2012,
2012,"Java, SQL, C#"
2012,"CSS, SQL, C#, R,MATLAB"
2012,"SQL, C#"
2012,"Java, SQL, Matlab"
2012,"JavaScript, CSS, Python, HTML5"
2012,"JavaScript, C#"
2012,
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Java, Python, SQL"
2012,"Java, PHP, Python, SQL, C#, C++, Perl"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,"Java, JavaScript, CSS, PHP, SQL, C#"
2012,PHP
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, C++, C"
2012,"Java, JavaScript, PHP, Python"
2012,"JavaScript, CSS, C#"
2012,"JavaScript, PHP, SQL"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, C++"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, C#, C++, C"
2012,"Java, C++"
2012,"Java, JavaScript, CSS, SQL"
2012,
2012,"JavaScript, CSS, PHP, Python"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, C#, C++, C, HTML5"
2012,"CSS, SQL, C#, C++, C, HTML5"
2012,"Java, Python, SQL, C#, C++"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, C, HTML5"
2012,"Java, JavaScript, CSS, Python, Objective-C, Ruby, SQL, C#"
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, CSS, PHP, SQL, HTML5"
2012,"PHP, SQL, C#, VB6"
2012,"JavaScript, SQL, C#, C++, GW-BASIC"
2012,"Java, Python, SQL, C++, C"
2012,"Java, JavaScript, CSS, PHP, SQL, C++, C, Perl"
2012,
2012,"Java, JavaScript, PHP, Python, C++, C, Perl"
2012,C#
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, Ruby, SQL, C#, C, Delphi"
2012,"CSS, PHP, Python, Ruby, SQL"
2012,"Java, JavaScript, CSS, PHP, Objective-C, Ruby, SQL, C++, C, HTML5"
2012,"JavaScript, C#, HTML5"
2012,Delphi
2012,"JavaScript, Python"
2012,"Java, Objective-C"
2012,"CSS, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, Perl, vb, vba"
2012,"Java, SQL"
2012,"JavaScript, CSS, PHP, C++"
2012,
2012,"JavaScript, CSS, PHP, Python, Objective-C, SQL, HTML5"
2012,"JavaScript, C#"
2012,"JavaScript, CSS, PHP, SQL, Learning C/C++, donno if I'm proficient yet."
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, HTML5"
2012,C#
2012,
2012,
2012,"JavaScript, SQL, C#"
2012,"SQL, C#, VBA! F# Excel"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, Python, SQL, C#, C"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C"
2012,"JavaScript, SQL, C#, C++, C"
2012,
2012,"Java, SQL"
2012,
2012,"JavaScript, Python, C++, C"
2012,"JavaScript, CSS, PHP, SQL, C#, Perl"
2012,
2012,"JavaScript, CSS, PHP"
2012,"Objective-C, C#"
2012,"JavaScript, SQL, C#"
2012,
2012,
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, PHP, Python, SQL"
2012,"PHP, SQL, C++, C"
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Java, JavaScript, CSS, Python, SQL, Perl, HTML5"
2012,"JavaScript, CSS, PHP, C#, Powershell"
2012,"Java, JavaScript, PHP, Objective-C, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C++, C"
2012,"Java, Python, SQL, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, SQL, C#, C++"
2012,"JavaScript, CSS, Python, C#, C"
2012,"SQL, C#"
2012,"JavaScript, Objective-C, SQL, C"
2012,"JavaScript, C#"
2012,"JavaScript, CSS, PHP, Python, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, Python, SQL, C#, C++, C"
2012,"Objective-C, C#, C++, C"
2012,"Python, C#"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, C, HTML5"
2012,"JavaScript, CSS, PHP, SQL"
2012,
2012,
2012,
2012,"Java, SQL"
2012,
2012,"CSS, SQL, C#, C++"
2012,"JavaScript, CSS, SQL, C#, C++, C"
2012,"JavaScript, CSS, SQL, C#, C++"
2012,"PHP, Python"
2012,
2012,PHP
2012,"Python, C"
2012,"JavaScript, C"
2012,"C++, C"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Python, C++, C, Haskell"
2012,
2012,"Java, C#"
2012,
2012,"JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,"Java, JavaScript, CSS, SQL, C"
2012,"Java, C#, C++"
2012,"JavaScript, CSS, C#, Vb.net"
2012,"Java, JavaScript, CSS, Ruby, SQL, HTML5"
2012,"Java, C"
2012,"Java, JavaScript, SQL, C#"
2012,"JavaScript, SQL, C#, C++, Perl"
2012,Java
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, Perl, HTML5"
2012,"C++, C, Assembly"
2012,"Java, JavaScript, Ruby, SQL, C"
2012,"JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,C#
2012,"JavaScript, CSS, PHP, SQL"
2012,C#
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, C#, C++, Perl, VB"
2012,"SQL, C#, C++, C, xaml"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, C#"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,
2012,
2012,"Java, JavaScript, Python, SQL"
2012,"Java, JavaScript, CSS"
2012,"Java, SQL, C++, C"
2012,"CSS, Python, C++, C, Perl"
2012,
2012,
2012,C#
2012,"Java, JavaScript, CSS, PHP, Python, SQL, HTML5, Haskell"
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, Python, SQL, C, Perl"
2012,"Java, JavaScript, CSS, PHP, SQL, Perl"
2012,"Java, PHP, Objective-C, C, Perl"
2012,"PHP, SQL"
2012,"Java, JavaScript, CSS, SQL, C#, C++, HTML xslt"
2012,"Python, bash, BASIC"
2012,"SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Ruby, SQL, HTML5, Groovy (GRAILS framework), HQL"
2012,"CSS, SQL, C#, VB.Net"
2012,"JavaScript, CSS, Objective-C, Ruby, SQL, C, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, SQL, C#, HTML5"
2012,"SQL, C#"
2012,"Java, PHP, SQL"
2012,"JavaScript, CSS, SQL, C#"
2012,Java
2012,"JavaScript, CSS, PHP, Objective-C"
2012,"Java, JavaScript, CSS, PHP, SQL, C, Perl"
2012,
2012,
2012,"Java, CSS, PHP, SQL, C"
2012,"Java, JavaScript, PHP, Objective-C, SQL"
2012,"Java, C#"
2012,"JavaScript, CSS, PHP, SQL"
2012,"Java, C"
2012,"Java, Objective-C, SQL, C#, C++, C"
2012,"Ruby, C++"
2012,"SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5, ActionScript 3"
2012,
2012,
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, Ruby, SQL"
2012,"JavaScript, CSS, PHP, SQL"
2012,"C#, C++, C"
2012,"Java, JavaScript, Python, Ruby, SQL, C#"
2012,Java
2012,Java
2012,"SQL, C#, C"
2012,"JavaScript, CSS, PHP"
2012,"SQL, C#"
2012,Android
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, C#, ActionScript 2"
2012,"SQL, C#"
2012,"JavaScript, CSS, Python, Ruby, SQL, C#, C++, C"
2012,"Java, JavaScript, CSS, Objective-C, SQL, C#, C++, C"
2012,
2012,"JavaScript, CSS, PHP, SQL"
2012,"Java, JavaScript, Objective-C, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, C#, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, HTML5"
2012,"Objective-C, Ruby, C"
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C, SQL, C#, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#"
2012,
2012,"JavaScript, PHP"
2012,"C++, C"
2012,"Java, JavaScript, PHP, SQL"
2012,"Java, Scala"
2012,"Java, JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, C#, C"
2012,"CSS, PHP, Objective-C, SQL, HTML5"
2012,"SQL, C#, C++"
2012,"C#, HTML5"
2012,"CSS, PHP, Python, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, C#"
2012,"Java, JavaScript, CSS, SQL, C#, C++, C, HTML5"
2012,"JavaScript, CSS, SQL, C#, C++"
2012,"SQL, C#, C++, Perl"
2012,"JavaScript, CSS, SQL, C#"
2012,"PHP, C++, C, Perl"
2012,"JavaScript, CSS, SQL, C#"
2012,
2012,"JavaScript, CSS, PHP, Python, SQL, Perl, HTML5"
2012,"Java, SQL, C++"
2012,"Python, C++, C"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,
2012,"Java, JavaScript, CSS, SQL, C, HTML5"
2012,"JavaScript, SQL, HTML5, Erlang/OTP"
2012,"Java, SQL, C#, C++, C, Perl"
2012,"Java, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, PHP, Objective-C, SQL, C#, C++, C, lua"
2012,Python
2012,"JavaScript, CSS, PHP, HTML5"
2012,"JavaScript, PHP, Ruby, SQL"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, SQL"
2012,C#
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, CSS, Ruby, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5, AU3"
2012,Java
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, C, HTML5"
2012,"JavaScript, CSS, PHP, C#, C++, C, HTML5, Delphi"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C, HTML5"
2012,"Java, CSS, PHP, SQL, C++, C, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, Python, SQL"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C, Perl, HTML5"
2012,
2012,
2012,"JavaScript, CSS, SQL, C#, C, HTML5, VB6"
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"JavaScript, CSS, Python, Objective-C, Ruby, SQL, HTML5"
2012,"JavaScript, C#"
2012,"Java, JavaScript, PHP"
2012,"JavaScript, SQL, C#, HTML5"
2012,VB
2012,"JavaScript, C#, HTML5"
2012,Java
2012,"JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, Perl, HTML5"
2012,"SQL, C#"
2012,"JavaScript, CSS, Python, Ruby"
2012,Java
2012,
2012,"Java, PHP, SQL, C++"
2012,"Java, JavaScript, CSS, SQL"
2012,"PHP, SQL, HTML5"
2012,
2012,"JavaScript, PHP, HTML5"
2012,"JavaScript, CSS, Python, SQL"
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, Python, Objective-C, HTML5"
2012,"SQL, C#"
2012,"JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, HTML5, clojure, flex, actionscript, coffeescript"
2012,"JavaScript, CSS, PHP, SQL, C++, C, HTML5"
2012,"Python, SQL, C#, C++, C, Delphi"
2012,"CSS, C#"
2012,"Java, JavaScript, PHP, C#"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, C++, C, Perl, HTML5"
2012,"JavaScript, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,
2012,"CSS, PHP, SQL, C#, C++, HTML5"
2012,"JavaScript, PHP, Objective-C, C#, C++"
2012,Objective-C
2012,"JavaScript, CSS, Ruby, SQL, C#, mongodb"
2012,"Java, C++, C"
2012,"JavaScript, CSS, SQL, C#"
2012,Objective-C
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5, VB"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS"
2012,"Java, JavaScript, Python, SQL, C++"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C++, C"
2012,
2012,"SQL, PL/SQL"
2012,"Java, JavaScript, CSS, PHP, Python, Ruby, SQL"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, C++"
2012,
2012,"JavaScript, CSS, C#"
2012,"Java, C#, C++, C"
2012,"Java, JavaScript, CSS, Python, HTML5"
2012,
2012,"Java, Python, SQL, C++, C"
2012,"C#, C"
2012,C++
2012,
2012,
2012,
2012,"JavaScript, CSS, PHP, Python, C++, C, HTML5, Haskell"
2012,
2012,R
2012,"C++, C"
2012,
2012,"Java, JavaScript, CSS, Python, SQL, C++, C"
2012,"JavaScript, CSS, PHP, HTML5, ActionScript 3"
2012,
2012,"Java, Objective-C, C#, C++, C"
2012,"Java, Ruby, SQL"
2012,"C++, C"
2012,"JavaScript, CSS, PHP, Python, C, HTML5"
2012,"Java, JavaScript, CSS, PHP, Python, SQL"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, PHP, Python"
2012,
2012,C#
2012,"JavaScript, SQL, C#, HTML5"
2012,
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, JavaScript, CSS, Python"
2012,Visual Basic
2012,"Objective-C, C#, VB.NET"
2012,
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"Java, C#"
2012,"C#, C++, C"
2012,"JavaScript, CSS, PHP, Objective-C, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, Objective-C, SQL, C#, C++, C, HTML5"
2012,"Java, SQL"
2012,"JavaScript, CSS, PHP, HTML5"
2012,Python
2012,"Java, JavaScript, CSS, Python, Objective-C, Ruby, SQL, C++, C, HTML5"
2012,"Java, JavaScript, SQL, HTML5, SAS"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C, HTML5"
2012,"SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, Python, C#, C++, C"
2012,"Java, Objective-C, SQL, C++, C"
2012,
2012,"Python, C#"
2012,"Java, JavaScript, SQL, C#, C"
2012,"Java, CSS, PHP, C++, C"
2012,"JavaScript, PHP, SQL"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, JavaScript, PHP, Python, HTML5"
2012,SQL
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, HTML5"
2012,Java
2012,"JavaScript, CSS, PHP, Python, SQL, C++, HTML5"
2012,Ruby
2012,"Java, C++, Perl, Soar"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, CSS, Python, Objective-C, SQL, C, Lua"
2012,"Java, Ruby, C++, C, Perl, Verilog"
2012,"CSS, C++, C, Haskell, Bash"
2012,"Java, JavaScript, CSS, Ruby, SQL, C#, C++, C, Perl"
2012,"Java, Python, C#, C++, C"
2012,"JavaScript, CSS, HTML5"
2012,"Python, Objective-C"
2012,Java
2012,"JavaScript, CSS, PHP, Objective-C, Ruby, SQL, C, HTML5"
2012,"C#, C"
2012,"Java, JavaScript, CSS, C++, HTML5, ActionScript, AppleScript"
2012,
2012,"Java, C#"
2012,"JavaScript, CSS, PHP, SQL, C++, C"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, HTML5, Groovy"
2012,"Java, JavaScript, CSS, C++, Scala"
2012,"Java, SQL, C, bash/awk/unix toolkit"
2012,"Java, JavaScript, CSS, PHP, SQL, ASP"
2012,"Objective-C, C++, C"
2012,"SQL, C#"
2012,"CSS, PHP, SQL, C++, Actionscript 3"
2012,C++
2012,"Java, JavaScript, CSS, SQL, C#, C++"
2012,"Java, JavaScript, CSS, PHP, Python, SQL"
2012,"JavaScript, CSS, C#, C++, HTML5"
2012,LabVIEW
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,"Java, JavaScript, SQL, HTML5"
2012,TeX
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, Perl, HTML5"
2012,"JavaScript, CSS, SQL, C#, C++, C"
2012,"JavaScript, CSS, PHP, SQL"
2012,"JavaScript, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, Perl"
2012,"CSS, PHP, SQL, Perl, R, SPSS, Pascal"
2012,
2012,"CSS, PHP, Python, SQL"
2012,
2012,"JavaScript, CSS, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, C, HTML5"
2012,"Java, Python"
2012,Delphi
2012,"Java, JavaScript, CSS, SQL, C#, C, Perl"
2012,"Java, JavaScript, CSS, SQL"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, HTML5, Node"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, HTML5"
2012,
2012,"Java, JavaScript, CSS, PHP, Python, Objective-C"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, SQL"
2012,"JavaScript, CSS, PHP, Python, Objective-C, Ruby, C, HTML5"
2012,"Java, JavaScript, Ruby, C#"
2012,"JavaScript, PHP, C#"
2012,"Java, PHP, SQL, C"
2012,"Java, PHP, Python, SQL, C#, C++, C, Perl"
2012,"CSS, SQL, VBScript, classic ASP"
2012,"Java, SQL, Flex"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C++, C, Perl"
2012,
2012,"Python, C++"
2012,
2012,"Java, JavaScript, CSS, PHP, SQL, C#, HTML5, VB"
2012,"JavaScript, CSS, PHP, Perl, Turbo Pascal, Moscow ML"
2012,"Java, JavaScript, CSS, SQL, Grails"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, PHP, Python, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL"
2012,"JavaScript, CSS, C++, HTML5"
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"Java, C#"
2012,"JavaScript, CSS, PHP, SQL, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C++, HTML5"
2012,"Java, JavaScript, CSS, C#, HTML5"
2012,"JavaScript, CSS, SQL, C#, C++, C, HTML5"
2012,"Java, CSS, SQL, C#, HTML5, Scala"
2012,"Java, C++, C, Perl, ASM (x86, ARM, 68HC11, PPC), Haskell"
2012,"JavaScript, C#, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, VBScript"
2012,"Java, C#, C++, C"
2012,"CSS, PHP"
2012,Python
2012,"Java, JavaScript, CSS, Ruby, HTML5"
2012,"JavaScript, CSS, PHP, Ruby, SQL, C, Perl, HTML5"
2012,
2012,"JavaScript, CSS, PHP, Ruby, SQL, HTML5"
2012,Java
2012,"C#, C++"
2012,C
2012,"Java, JavaScript, Ruby, C"
2012,
2012,
2012,"JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, Perl, HTML5"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,"CSS, PHP, SQL, C#, HTML5"
2012,"Java, PHP, Python, C"
2012,"JavaScript, CSS, Python"
2012,"CSS, PHP, Python, SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C, Perl"
2012,"Java, JavaScript, CSS, PHP, SQL, C#, C++, C"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5, VBScript"
2012,"JavaScript, CSS, SQL, C#"
2012,"SQL, C#"
2012,"Java, Python, SQL, C++, C"
2012,"JavaScript, PHP"
2012,"Java, SQL, C#, C++, C"
2012,"JavaScript, CSS, PHP, HTML5"
2012,
2012,Objective-C
2012,"Java, JavaScript, PHP, Python, SQL, C#, C++, C, Befunge"
2012,"Java, JavaScript, CSS, PHP, Python, SQL, C#, C, Perl, HTML5, Standard ML, Mathematica"
2012,"JavaScript, CSS, SQL, C#, C++, C, HTML5"
2012,"Java, Python, SQL, C#"
2012,"Java, JavaScript, CSS, Python, SQL, C#, C++, C, HTML5, Delphi"
2012,"Java, JavaScript, SQL, Perl, HTML5"
2012,"Java, Python, Perl"
2012,C#
2012,"Java, JavaScript, Python"
2012,"CSS, PHP, Python, SQL, C#, C++, C, Perl, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, Delphi"
2012,"Java, C++, ActionScript"
2012,"JavaScript, CSS, Python, SQL, C#, C++, HTML5"
2012,"JavaScript, CSS, PHP, Python, SQL, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#, HTML5, ColdFusion"
2012,"Objective-C, Ruby, HTML5"
2012,
2012,"Java, JavaScript, CSS, SQL, C, Perl, HTML5"
2012,"JavaScript, CSS, SQL, C#"
2012,"JavaScript, Objective-C, C#, C++, C"
2012,
2012,"Java, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, PHP, Objective-C, HTML5, actionscript"
2012,
2012,"JavaScript, CSS, PHP, Python, SQL, C++, C, HTML5"
2012,"JavaScript, SQL, C#, PL/SQL VB.NET"
2012,"JavaScript, CSS, PHP, HTML5"
2012,"SQL, C#, C++, C"
2012,"Java, JavaScript"
2012,
2012,"JavaScript, CSS, SQL, C#"
2012,"Java, JavaScript, CSS, Ruby, HTML5"
2012,"Java, CSS, C#, C++"
2012,"Java, JavaScript, CSS, PHP, SQL, HTML5"
2012,C#
2012,"Java, JavaScript, CSS, SQL, C#, HTML5"
2012,"JavaScript, CSS, PHP, SQL, C#"
2012,"JavaScript, CSS, Python, Ruby, HTML5"
2012,Java
2012,"Python, C++, C, Perl"
