Year,Which of the following languages or technologies have you used significantly in the past year?
2014,"C, C++, JavaScript, Node.js, Objective-C, PHP, Ruby"
2014,"Python, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"JavaScript, PHP"
2014,"Java, JavaScript, Node.js, Scala"
2014,"JavaScript, Python"
2014,"Java, JavaScript"
2014,"C#, JavaScript, SQL"
2014,Go
2014,"C, C++, C#, Java, JavaScript, Node.js, SQL"
2014,"C#, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Node.js"
2014,"C++, Java"
2014,"Java, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C#, Java, JavaScript, Objective-C, SQL"
2014,"C, C++, C#, Java"
2014,"C#, Objective-C, SQL"
2014,JavaScript
2014,"C++, Java, Python"
2014,"C++, C#, JavaScript, Python"
2014,"C, C++, Java"
2014,"Java, JavaScript, Objective-C, Ruby, SQL"
2014,"Java, JavaScript, SQL"
2014,"Java, JavaScript, VB.NET"
2014,"Java, Ruby, Scala"
2014,"C, Node.js, PHP, Python, Ruby, Perl"
2014,"C#, JavaScript, Node.js, PHP, Ruby"
2014,"Java, JavaScript, R"
2014,"C#, JavaScript, SQL, Coffeescript"
2014,"C, JavaScript, PHP, Python, Ruby, SQL"
2014,"C++, Java, JavaScript, PHP, SQL, Go"
2014,"C, C#, Java, JavaScript, Node.js, Objective-C, PHP, Python, Ruby, SQL"
2014,"C, JavaScript, Python, SQL"
2014,"JavaScript, Python, Go"
2014,"C#, JavaScript, Objective-C, PHP, SQL"
2014,"C#, Java, JavaScript, Objective-C, SQL"
2014,"C++, C#, Java, Python, SQL"
2014,"C, C++, Python, CUDA"
2014,Python
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"SQL, SAS"
2014,"C#, Matlab"
2014,"C, Java, JavaScript, SQL"
2014,"C++, C#, Python"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript"
2014,"Java, JavaScript, Objective-C, Python, SQL"
2014,"C#, VB.NET"
2014,"C++, JavaScript, Python"
2014,"C, C++, C#, JavaScript, Node.js, SQL"
2014,"C, C++, C#, Java, JavaScript, Objective-C, Python, Perl"
2014,"C++, SQL, csh"
2014,"C#, Java, JavaScript, SQL"
2014,"Java, SQL"
2014,"JavaScript, Node.js, Haskell"
2014,"Java, JavaScript, Objective-C, PHP, SQL"
2014,"C, C++, C#, Java, JavaScript, PHP, SQL"
2014,"Java, JavaScript, Node.js, PHP, Python, CSS, HTML5"
2014,"Java, JavaScript, PHP, SQL"
2014,"C, C++, Objective-C, SQL"
2014,"C, C++, C#, Python"
2014,"C, C++, Bash"
2014,"C#, Tibco"
2014,"C, C++, Objective-C, OpenGL ES"
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, Node.js"
2014,"Java, JavaScript, Python"
2014,"Java, JavaScript, Grails"
2014,"Java, JavaScript, Python, SQL, bash"
2014,"C#, Java, JavaScript, Node.js, SQL"
2014,"JavaScript, Node.js, Python, SQL"
2014,"Java, JavaScript, Python, SQL, plsql"
2014,Python
2014,"C, Java, JavaScript, Node.js, Python"
2014,"JavaScript, Node.js, Ruby, SQL"
2014,"C++, Java, SQL"
2014,SQL
2014,"C#, JavaScript, SQL"
2014,None
2014,"Java, clojure"
2014,"Java, Python"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, Objective-C, PHP"
2014,"C#, JavaScript, SQL"
2014,"C, Java, JavaScript, Objective-C, Python, Scheme"
2014,"C#, JavaScript"
2014,"JavaScript, Python"
2014,Python
2014,"C, Haskell"
2014,"C#, Java, SQL, VB.net"
2014,"Java, JavaScript, Node.js, Scala"
2014,"JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Coffeescript"
2014,"C, C++"
2014,"Java, PHP, SQL"
2014,"C, JavaScript, Python"
2014,"JavaScript, PHP, SQL"
2014,SQL
2014,"C#, JavaScript, SQL"
2014,"C#, SQL"
2014,"C++, C#"
2014,"C, Python"
2014,"C, C++, Java, JavaScript, SQL"
2014,Objective-C
2014,"Java, JavaScript, Node.js, Objective-C, PHP, SQL"
2014,"C++, C#, Java, Python"
2014,"C, C++, Objective-C"
2014,"JavaScript, Python, SQL"
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, PHP, Ruby"
2014,"Java, JavaScript, Node.js, Python, Groovy"
2014,Java
2014,"C++, JavaScript"
2014,"C++, Python"
2014,"C++, Java, Node.js, Python"
2014,"C++, C#"
2014,"Java, JavaScript, Visual Basic, HTML/CSS"
2014,"JavaScript, PHP, MySQL"
2014,"Java, SQL, Android"
2014,JavaScript
2014,"Java, Groovy"
2014,"C#, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C++, Python, SQL"
2014,"C#, Java, SQL"
2014,"C#, JavaScript"
2014,"C, C#, SQL"
2014,"C#, Java, JavaScript, Node.js, PHP, SQL"
2014,"C++, Python, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C, Java, JavaScript, PHP, SQL"
2014,"JavaScript, PHP, SQL"
2014,Python
2014,"C++, JavaScript, PHP, SQL, HTML CSS"
2014,"JavaScript, PHP, SQL"
2014,"C++, JavaScript, XML, perl"
2014,"PHP, bash"
2014,"C, JavaScript, PHP, SQL, MySQL"
2014,"C, C++, PHP, SQL"
2014,"Java, Objective-C"
2014,"JavaScript, Node.js, Python"
2014,"C#, Java, JavaScript, Python, SQL"
2014,C#
2014,"C#, SQL"
2014,"C#, Python"
2014,"C#, JavaScript, Node.js, CSS, HTML"
2014,Java
2014,"C++, C#"
2014,"Java, JavaScript, SQL"
2014,Java
2014,"C, Java, PHP, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"Java, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, Node.js, SQL"
2014,"C, C#"
2014,"C++, C#, JavaScript, Objective-C"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"JavaScript, VB.NET"
2014,"JavaScript, Python, Ruby, SQL"
2014,"C++, C#, Fortran"
2014,"C, JavaScript, PHP, Ruby, Go"
2014,"C++, JavaScript, Node.js, asm.js"
2014,Java
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, Python"
2014,"JavaScript, Node.js, Ruby"
2014,"JavaScript, PHP"
2014,"Java, JavaScript"
2014,"JavaScript, Node.js, PHP, Ruby, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, C#"
2014,"C#, JavaScript, SQL"
2014,"C, C++, Python, SQL"
2014,"C, Java, JavaScript, PHP, SQL"
2014,"C++, C#, SQL"
2014,"Ruby, SQL"
2014,"C#, JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript, Python, SQL"
2014,"JavaScript, Node.js, Objective-C, Python, Ruby, SQL"
2014,"C, JavaScript, Node.js, Objective-C, PHP"
2014,"JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript, Node.js, Objective-C"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C, C++, C#"
2014,"C, Java, Objective-C"
2014,"JavaScript, Node.js, PHP, Python, SQL"
2014,"JavaScript, SQL, ColdFusion"
2014,"C++, C#, JavaScript, SQL"
2014,VB
2014,"C#, Java"
2014,R
2014,"JavaScript, VB.NET"
2014,"C#, SQL, Delphi"
2014,"C#, Powershell"
2014,"C#, JavaScript, Ruby, SQL"
2014,"Java, JavaScript, Node.js, Python, SQL"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, Python, SQL"
2014,"C++, JavaScript, PHP, SQL"
2014,"C, C++"
2014,"C#, JavaScript, PHP, SQL"
2014,"Java, JavaScript, PHP, Python, SQL"
2014,"C++, Java, JavaScript, SQL"
2014,"C, JavaScript, Objective-C, PHP, Python, Ruby, SQL"
2014,SQL
2014,"C, C++, C#, Java, Python, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C++"
2014,Objective-C
2014,"C#, Java, JavaScript, Objective-C"
2014,C#
2014,"C, C++, Python, matlab"
2014,"C#, JavaScript, Node.js, PHP, Python, SQL"
2014,"C#, JavaScript, Ruby, SQL, VB"
2014,"JavaScript, PHP, Python, SQL"
2014,Python
2014,C#
2014,"C, C++, C#, SQL, Delphi"
2014,"Java, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, Python, SQL"
2014,"JavaScript, Node.js, Objective-C, PHP, SQL, AngularJS, Cordova"
2014,"Python, LabVIEW"
2014,"JavaScript, SQL, VB.NET, ASP.NET"
2014,"C#, Java, PHP"
2014,"JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript"
2014,"Java, JavaScript, Python, Haskell"
2014,"Java, JavaScript, Node.js, Python"
2014,"JavaScript, PHP"
2014,"C#, JavaScript, Node.js, Python, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, SQL"
2014,"Java, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C, Java, JavaScript, Objective-C, PHP, Python"
2014,"JavaScript, PHP"
2014,"C#, Java, JavaScript, Node.js, Python, SQL"
2014,Java
2014,"Python, Ruby, R"
2014,"Java, Node.js, SQL, Scala"
2014,"C#, JavaScript, Python, SQL"
2014,SQL
2014,"C#, Vb.net"
2014,"Java, PHP, SQL"
2014,"JavaScript, PHP"
2014,"Java, JavaScript, Lisp & Scala"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C++, Java, PHP, SQL"
2014,"Java, SQL"
2014,"Java, JavaScript, PHP, Python"
2014,C++
2014,"C#, Java, SQL, Batch / Bash"
2014,"C, Python"
2014,"Java, JavaScript, SQL, Siebel CRM"
2014,"C++, C#, Java, JavaScript, Node.js, PHP, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript"
2014,"C++, C#"
2014,"C#, SQL"
2014,C++
2014,"C, JavaScript, Node.js, PHP, SQL, Lua"
2014,"Java, SQL"
2014,"C#, JavaScript"
2014,"C, bash"
2014,"Java, JavaScript, Python"
2014,"C, Python"
2014,"C++, Delphi"
2014,"JavaScript, PHP, ASP"
2014,"C#, JavaScript, SQL"
2014,"C#, SQL"
2014,"C#, SQL"
2014,"C#, Java, JavaScript, Node.js, MongoDB"
2014,"JavaScript, Ruby"
2014,"SQL, Stata"
2014,C++
2014,"JavaScript, Python, SQL"
2014,"Java, JavaScript, SQL"
2014,"C#, Java, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, PHP, Ruby, SQL"
2014,"Java, JavaScript, SQL"
2014,"C++, JavaScript, Node.js"
2014,"C#, SQL"
2014,"Java, Ruby"
2014,"C++, Python"
2014,"C#, SQL"
2014,"C++, Python, SQL"
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, vb.net"
2014,"C++, Java, JavaScript, PHP, SQL, HTML"
2014,"Java, Objective-C, SQL"
2014,"Java, SQL"
2014,Java
2014,"C#, JavaScript, Objective-C, PHP, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C#, JavaScript"
2014,"Java, JavaScript, SQL"
2014,"Java, Python, Ruby, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, JavaScript, Node.js, Objective-C"
2014,"C#, JavaScript, VB.NET"
2014,"C, C++, C#, Java, SQL"
2014,"JavaScript, PHP"
2014,"C#, Java"
2014,"JavaScript, Objective-C, PHP, SQL"
2014,"Java, JavaScript, Node.js"
2014,"C#, JavaScript, SQL"
2014,"C, Java, JavaScript, Objective-C, PHP, Python, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"Java, JavaScript, Python, blender python"
2014,"C, C++, Java, Python"
2014,"C#, JavaScript, Ruby"
2014,"C, C++, C#, Java, JavaScript, SQL, Perl, R, SAS"
2014,"Java, JavaScript, PHP, SQL"
2014,PHP
2014,"C, JavaScript, PHP"
2014,"C++, C#"
2014,"JavaScript, PHP"
2014,"C, Java, JavaScript, PHP, Python, Ruby, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C, C++, Java, JavaScript, Objective-C, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Objective-C"
2014,"JavaScript, Python, SQL"
2014,"C++, Java"
2014,"C, C++, JavaScript, Python"
2014,"C++, C#"
2014,"C++, C#, Java"
2014,"JavaScript, PHP, Python, SQL"
2014,"JavaScript, PHP, SQL"
2014,"C#, Java, JavaScript, PHP, SQL"
2014,"Java, JavaScript, PHP, SQL"
2014,"C, Java, JavaScript, Node.js, Objective-C, SQL"
2014,"C++, JavaScript, Objective-C"
2014,C++
2014,"C, C++, Java, JavaScript, PHP, Python, SQL"
2014,"Java, JavaScript, PHP, SQL"
2014,"Java, SQL"
2014,"C#, JavaScript, SQL"
2014,"Java, PHP, Ruby"
2014,"C++, C#, Java, SQL"
2014,"Java, JavaScript, PHP, SQL, html css"
2014,"Java, JavaScript, Node.js, PHP, Python, SQL"
2014,"Python, Applescript"
2014,"Java, JavaScript"
2014,"C, C++, C#, JavaScript, PHP, SQL"
2014,"Java, Python"
2014,"C++, C#, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, C#, Java"
2014,"JavaScript, PHP"
2014,Python
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Objective-C, PHP"
2014,C#
2014,"C, Java, perl"
2014,"C, C++, Java, JavaScript, Node.js"
2014,Objective-C
2014,"C#, Java, JavaScript, AS3"
2014,"C++, Java, JavaScript, PHP, SQL, Scala"
2014,C#
2014,"Java, JavaScript"
2014,C++
2014,"Java, JavaScript, SQL, JSP"
2014,"C#, JavaScript, SQL"
2014,R
2014,"C++, C#, Java, PHP, SQL"
2014,"JavaScript, Objective-C, Python"
2014,"C++, Objective-C"
2014,"C++, C#, Objective-C, SQL"
2014,"JavaScript, PHP, SQL"
2014,"Java, R, Octave"
2014,"Java, JavaScript, Node.js, PHP, Ruby, SQL"
2014,"Java, JavaScript, SQL, Lua"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript"
2014,"C++, Java, JavaScript, Ruby, SQL"
2014,"C#, JavaScript, Ruby, SQL"
2014,"Java, JavaScript, Android"
2014,"C#, Java, JavaScript, SQL"
2014,"C#, JavaScript"
2014,"JavaScript, SQL, ColdFusion"
2014,SQL
2014,"Java, JavaScript, Objective-C, Python"
2014,C#
2014,"JavaScript, PHP, Ruby, SQL"
2014,"C++, JavaScript, PHP, SQL"
2014,"JavaScript, PHP, SQL"
2014,"Java, Python, Perl"
2014,"C#, JavaScript"
2014,"C#, Java, JavaScript, PHP, Python, Ruby"
2014,"JavaScript, Node.js, Angular"
2014,"OCaml, Haskell, PolyML"
2014,"C++, Python"
2014,"C#, JavaScript, SQL"
2014,"C, C++"
2014,"C#, JavaScript, F#"
2014,"C#, XAML, AS3, SQL"
2014,"C#, JavaScript, SQL"
2014,"R, fortran, grads"
2014,"C, C#, Java, JavaScript, Objective-C, SQL"
2014,"Objective-C, Ruby, SQL"
2014,Java
2014,"Java, JavaScript, Python, SQL"
2014,"C++, C#, Java, JavaScript, PHP, SQL"
2014,"C++, Java, Objective-C, PHP"
2014,"JavaScript, Python"
2014,"JavaScript, Ruby"
2014,"JavaScript, Node.js, PHP, Ruby, SQL, Actionscript"
2014,"JavaScript, PHP, vb.net"
2014,"C++, Python, SQL"
2014,"C, C++, Java, SQL"
2014,"C, C++, Python, Perl"
2014,"C, C++, C#, JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL, CSS, HTML"
2014,"PHP, Python"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Python, SQL"
2014,"C#, JavaScript, Objective-C, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"JavaScript, PHP, SQL, own js / php framework"
2014,"C#, PHP, SQL"
2014,"Java, JavaScript, SQL"
2014,"C++, JavaScript, PHP, Python, SQL"
2014,"C, C++, Java, JavaScript, Node.js, Objective-C, PHP, Ruby, SQL"
2014,"C#, SQL"
2014,"C#, Java, Python, Ruby, SQL"
2014,"C#, JavaScript, SQL"
2014,C#
2014,"C#, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL, COBOL, ASP, VB.NET"
2014,"Java, Python, SQL, groovy"
2014,"JavaScript, Ruby, SQL"
2014,SQL
2014,"C#, JavaScript, SQL"
2014,"C, Python, bash"
2014,"JavaScript, Node.js, PHP, Python, SQL"
2014,JavaScript
2014,Java
2014,"JavaScript, 4th Dimension"
2014,"C#, JavaScript, Python, Ruby, SQL"
2014,"C, C++, C#, Java, JavaScript, SQL"
2014,"JavaScript, Objective-C, PHP, Ruby, SQL"
2014,"Java, JavaScript, Node.js, PHP, Python, SQL"
2014,"JavaScript, Node.js"
2014,"C++, Python"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, Python, SQL"
2014,"C#, JavaScript"
2014,"Java, JavaScript, PHP"
2014,"JavaScript, PHP, SQL, html, css"
2014,SQL
2014,"C#, Java, SQL"
2014,"C, C++, Python, SQL, Go"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Ruby, SQL"
2014,"JavaScript, Node.js, Objective-C, PHP, SQL"
2014,"C, C++, Java, PHP, SQL"
2014,"C++, Java, JavaScript, SQL"
2014,"C++, C#, Java, SQL, Clojure"
2014,"C, JavaScript, Node.js, Objective-C, PHP, SQL"
2014,Java
2014,"C, C++, JavaScript, Objective-C, PHP, SQL, jQuery"
2014,"C++, Python"
2014,"C++, C#, JavaScript, SQL, jQuery"
2014,"C++, C#, SQL"
2014,"C, C++, C#, Java, Objective-C"
2014,"JavaScript, Node.js"
2014,C#
2014,C#
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, PHP, Ruby, SQL"
2014,"C++, JavaScript, Python"
2014,"C, C++, C#, Java, JavaScript, Python"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL, F#"
2014,"C++, C#, JavaScript"
2014,"Node.js, Objective-C"
2014,"Java, JavaScript, Node.js"
2014,"Java, JavaScript, Ruby, SQL"
2014,"Java, JavaScript, SQL"
2014,"C#, Java, SQL"
2014,"Java, JavaScript, Node.js, PHP, Python, SQL"
2014,"C++, C#, Python"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C++, Java, Python, SQL"
2014,"C#, JavaScript"
2014,"C#, JavaScript"
2014,"C#, Matlab"
2014,C++
2014,"C#, JavaScript, Node.js, PHP"
2014,"C#, Java, JavaScript, SQL"
2014,"C, C++, Java, JavaScript, PHP, Python, Ruby, SQL"
2014,"C, JavaScript, PHP, SQL"
2014,"Java, JavaScript, SQL"
2014,R
2014,"Java, JavaScript, Python, Scala"
2014,"C#, Objective-C, Progress Open Edge"
2014,"C++, C#, Java"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript"
2014,"Java, JavaScript"
2014,"SQL, wix"
2014,"C#, SQL"
2014,"JavaScript, PHP"
2014,"JavaScript, Python, Ruby, SQL"
2014,"C#, JavaScript, Node.js, PHP, SQL"
2014,"Java, JavaScript, PHP"
2014,"JavaScript, Python, GNOME Javascript (GJS)"
2014,"C, C++, C#, PHP"
2014,"C++, C#, Java, Python"
2014,"PHP, SQL"
2014,"Java, JavaScript, Python, SQL"
2014,"C++, JavaScript, Node.js, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript"
2014,Objective-C
2014,"C, C++, Java"
2014,"Java, JavaScript, Objective-C"
2014,C#
2014,"C#, JavaScript, PHP"
2014,"Java, JavaScript"
2014,"C++, C#, JavaScript, SQL"
2014,"C#, JavaScript"
2014,"JavaScript, Node.js, PHP, Ruby"
2014,"C++, C#, Perl"
2014,"C#, JavaScript, Ruby"
2014,"C, C++, C#, Java, Objective-C, Python"
2014,"C, C++, JavaScript, PHP, Python, SQL"
2014,Scala
2014,"Java, JavaScript, PHP"
2014,"Java, JavaScript"
2014,"C, JavaScript, Objective-C, Python"
2014,Objective-C
2014,"C, C++, C#, Java, Python"
2014,"JavaScript, PHP, Python"
2014,"Java, JavaScript, PHP"
2014,"JavaScript, html, css, php"
2014,C#
2014,"C#, JavaScript, SQL, ASP.NET MVC, ASP.NET API, Classic ASP"
2014,JavaScript
2014,"Java, JavaScript, SQL, Grails"
2014,"SQL, VB.NET"
2014,Ruby
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript"
2014,"C#, Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL, vb.net"
2014,"C#, JavaScript, SQL, Coffeescript"
2014,"Java, JavaScript"
2014,"JavaScript, PHP, Python, SQL"
2014,"JavaScript, perl"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,"C, JavaScript, Node.js, Objective-C, PHP, Python, Ruby, SQL"
2014,"C#, Java, SQL"
2014,"JavaScript, PHP, css"
2014,"C#, JavaScript, SQL"
2014,C#
2014,"C#, JavaScript, Node.js, SQL"
2014,"SQL, vb.net"
2014,"C#, SQL"
2014,"C, C++, C#"
2014,"C++, C#, Java, Objective-C"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C, C#, Java, JavaScript, SQL"
2014,"C++, JavaScript, Python, Lua"
2014,Delphi
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, Node.js"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Node.js, PHP"
2014,"JavaScript, PHP, SQL"
2014,"C#, JavaScript, SQL"
2014,"C++, Java, Python"
2014,"JavaScript, Node.js, PHP, SQL"
2014,"Java, JavaScript, SQL"
2014,"Java, SQL"
2014,"Java, JavaScript, SQL"
2014,"C, Java, JavaScript, Python, Ruby, Scala"
2014,Java
2014,"JavaScript, Node.js, PHP, SQL, go"
2014,"JavaScript, PHP, SQL"
2014,"C, C++, C#"
2014,"C++, Python"
2014,"JavaScript, PHP, Go"
2014,"C#, Java, JavaScript, Python"
2014,"C#, JavaScript, SQL"
2014,"Java, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C++"
2014,"JavaScript, PHP, Ruby, SQL"
2014,"Java, Ruby, SQL"
2014,"Java, SQL, VBA"
2014,"C++, Java"
2014,"C#, JavaScript"
2014,"Java, JavaScript"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript, PHP, SQL"
2014,"JavaScript, Node.js, PHP, Ruby, SQL"
2014,"Java, JavaScript"
2014,"C++, Java, JavaScript, SQL"
2014,"Java, Python, SQL"
2014,"JavaScript, Node.js, PHP, Ruby"
2014,"C#, JavaScript, Node.js, PHP, Ruby, SQL, Erlang, Lisp"
2014,"C++, C#, Objective-C, SQL"
2014,C#
2014,DirXML Script
2014,"C#, JavaScript, Node.js, SQL"
2014,"C#, JavaScript, PHP, Python"
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, PHP, Ruby, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C#, SQL"
2014,"C, Java, Python, Lisp, Forth"
2014,Node.js
2014,"C#, SQL, XML, XSLT"
2014,"C#, SQL"
2014,"C, C++, C#, SQL, delphi"
2014,"Java, SQL, Delphi"
2014,"C++, Java, Delphi 7 and Delphi XE2"
2014,"C#, JavaScript, SQL"
2014,"C, C++"
2014,"C, C++, JavaScript, Objective-C, PHP, Ruby, SQL"
2014,Python
2014,"Java, JavaScript, SQL"
2014,C#
2014,"C#, JavaScript, SQL"
2014,"C, JavaScript, PHP, Python"
2014,"C#, JavaScript, SQL"
2014,"C, C++, Java, Objective-C, SQL"
2014,"C#, SQL, VB.NET"
2014,"JavaScript, Node.js, PHP, SQL"
2014,C#
2014,"JavaScript, PHP"
2014,"C, Java"
2014,"C++, Java, Python"
2014,"Ruby, SQL"
2014,"C, Python"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,"C, C++, JavaScript"
2014,"C#, Java, JavaScript, SCala"
2014,"C#, SQL"
2014,"C++, C#, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, Java"
2014,C#
2014,"C#, Java, SQL"
2014,"C, Python"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript, Node.js, SQL"
2014,"JavaScript, PHP, SQL"
2014,"Python, Matlab, Haskell"
2014,"C++, Java, Python"
2014,"Python, Bash"
2014,"PHP, SQL"
2014,"C++, Java"
2014,"C++, JavaScript, PHP, SQL"
2014,"C, C++, Java, Objective-C, PHP"
2014,C++
2014,"C, C++, Java, JavaScript"
2014,"C++, Objective-C"
2014,"C#, JavaScript, SQL"
2014,"Java, JavaScript"
2014,"C#, VB6"
2014,"C#, JavaScript, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C, C++, Java, SQL"
2014,"C#, Java, JavaScript, PHP, SQL, X(A)ML"
2014,"Java, Python, SQL"
2014,"C, C++, C#, Java, JavaScript, Node.js, Objective-C, PHP, Python, Ruby, SQL, ASM"
2014,C
2014,"C++, C#, Java, PHP, Python"
2014,"Java, Objective-C, SQL, VB.Net"
2014,"C++, C#, JavaScript, PHP, Python, Ruby, SQL"
2014,Java
2014,"Java, SQL"
2014,C#
2014,"C++, Java, JavaScript, PHP, SQL"
2014,"Java, JavaScript, SQL"
2014,"PHP, ZSH"
2014,"JavaScript, Node.js, SQL"
2014,"Ruby, SQL"
2014,"C, C++, Java, JavaScript, Python, Ruby"
2014,"C++, C#, PHP, SQL, object pascal"
2014,"C, C++, Python, Ruby, SQL, Prolog, Lua"
2014,"Java, IBM SQL PL"
2014,"C++, C#, JavaScript, SQL"
2014,"Java, JavaScript, SQL"
2014,"C#, JavaScript, SQL"
2014,"C, C#, SQL, VB.NET"
2014,"C, C++, Java, Python"
2014,"C#, JavaScript"
2014,"Python, SQL"
2014,"C#, PHP, Delphi"
2014,"C, Python, Matlab"
2014,"C#, JavaScript, SQL"
2014,"C++, C#, JavaScript, Ruby, SQL"
2014,"JavaScript, Node.js, PHP, Ruby, SQL"
2014,Java
2014,"JavaScript, PHP, SQL"
2014,"Java, Python, SQL, Go"
2014,"Java, JavaScript, Python, Ruby"
2014,"C, sh"
2014,"JavaScript, Python, Ruby, SQL"
2014,"C, C++, Java, JavaScript, SQL"
2014,Ruby
2014,"JavaScript, PHP, SQL, VB"
2014,"C, JavaScript, PHP, SQL, Perl"
2014,"C#, JavaScript, PHP, Python, SQL"
2014,"C#, SQL"
2014,"C#, JavaScript, SQL"
2014,"C#, Java, JavaScript"
2014,"C, Python"
2014,"C++, C#"
2014,PHP
2014,Java
2014,"Java, JavaScript, Datapower"
2014,"C#, JavaScript, Node.js, Ruby, SQL"
2014,"C#, JavaScript, PHP"
2014,"JavaScript, PHP, SQL"
2014,"C#, SQL"
2014,"C#, Java, wix"
2014,"Java, JavaScript, Node.js, SQL"
2014,"C#, JavaScript, PHP, SQL"
2014,"C, Object Pascal"
2014,"C, C++, PHP"
2014,"JavaScript, PHP, MySQL"
2014,"Java, Python, Ruby"
2014,"C, C++, Java, Objective-C, PHP, SQL"
2014,"C#, JavaScript, SQL, ASP.Net"
2014,"C#, Java, JavaScript, PHP, SQL"
2014,"C#, Java, JavaScript, SQL"
2014,PHP
2014,"JavaScript, Python, jquery, ajax"
2014,"C++, JavaScript, PHP"
2014,"C#, PHP"
2014,"JavaScript, PHP, SQL"
2014,"Java, JavaScript, Ruby, SQL, Clojure"
2014,"C#, JavaScript, SQL"
2014,"JavaScript, Ruby, SQL"
2014,"C++, C#"
2014,"Java, JavaScript, Python"
2014,"C, C++, C#, Java, as3"
2014,"C#, JavaScript"
2014,"C#, SQL"
2014,"Java, JavaScript, PHP, SQL"
2014,"JavaScript, PHP, SQL"
2014,"JavaScript, Node.js, PHP, Python, Ruby"
2014,"C#, Java, JavaScript, SQL"
